藏,子分类,书名,档位,页数,题材,朝代
集藏,文总集,宋文鉴,艺术文学,75,散文文集,宋
集藏,文总集,崇古文诀,艺术文学,9,散文文集,宋
集藏,文总集,序跋集萃,艺术文学,3,散文文集,历代汇编
集藏,文总集,御选古文渊鉴,艺术文学,67,散文文集,清
集藏,文总集,御选唐宋文醇,艺术文学,67,散文文集,清
集藏,文总集,成都文类,艺术文学,35,散文文集,宋
集藏,文总集,文章正宗,艺术文学,27,散文文集,宋
集藏,文总集,文章轨范,艺术文学,4,散文文集,宋
集藏,文总集,文章辨体汇选,艺术文学,396,散文文集,明
集藏,文总集,文编,艺术文学,34,散文文集,明
集藏,文总集,文苑英华,艺术文学,634,散文文集,宋
集藏,文总集,文苑英华辨证,艺术文学,3,文学批评,宋
集藏,文总集,文选,艺术文学,102,散文文集,魏晋南北朝
集藏,文总集,文选昭明文选,艺术文学,42,散文文集,魏晋南北朝
集藏,文总集,文选注,艺术文学,67,散文文集,隋唐
集藏,文总集,文选补遗,艺术文学,29,散文文集,宋
集藏,文总集,文选详注,艺术文学,153,散文文集,魏晋南北朝
集藏,文总集,文选颜鲍谢诗评,艺术文学,5,诗,魏晋南北朝
集藏,文总集,新安文献志,艺术文学,102,散文文集,明
集藏,文总集,明文海,艺术文学,134,散文文集,清
集藏,文总集,明文衡,艺术文学,53,散文文集,明
集藏,文总集,明文霱,艺术文学,78,散文文集,明
集藏,文总集,晚明二十家小品,艺术文学,11,散文文集,明
集藏,文总集,晚清文选,艺术文学,45,散文文集,清
集藏,文总集,梁文纪,艺术文学,26,散文文集,明
集藏,文总集,汉魏南北朝墓志汇编,艺术文学,32,散文文集,魏晋南北朝
集藏,文总集,清文精选,艺术文学,3,散文文集,清
集藏,文总集,皇明文征,艺术文学,220,散文文集,明
集藏,文总集,皇清文颖,艺术文学,274,散文文集,清
集藏,文总集,皇霸文纪,艺术文学,20,散文文集,明
集藏,文总集,经义模范,艺术文学,1,散文文集,明
集藏,文总集,续碑传选集,艺术文学,15,散文文集,清
集藏,文总集,西汉文纪,艺术文学,29,散文文集,明
集藏,文总集,论学绳尺,艺术文学,24,散文文集,宋
集藏,文总集,辽文萃,艺术文学,14,散文文集,辽金
集藏,文总集,释文纪,艺术文学,43,散文文集,明
集藏,文总集,钦定四书文,艺术文学,92,散文文集,清
集藏,文总集,陈文纪,艺术文学,9,散文文集,明
集藏,文总集,隋文纪,艺术文学,10,散文文集,明
集藏,文总集,香艳丛书,艺术文学,467,散文文集,民国
集藏,文总集,骈体文钞,艺术文学,61,骈文,清
集藏,文评,余师录,艺术文学,4,文学批评,宋
集藏,文评,作义要诀,艺术文学,1,文学批评,元
集藏,文评,修辞鉴衡,艺术文学,4,文学批评,元
集藏,文评,古小说钩沉,故事性,16,文言小说,民国
集藏,文评,古文关键,艺术文学,3,文学批评,宋
集藏,文评,古文小品咀华,艺术文学,19,文学批评,清
集藏,文评,墓铭举例,艺术文学,7,文学批评,元
集藏,文评,墨庄漫录,艺术文学,8,文学批评,宋
集藏,文评,声调谱谈龙录,艺术文学,3,文学批评,清
集藏,文评,对床夜语,艺术文学,3,文学批评,宋
集藏,文评,师友谈记,艺术文学,4,文学批评,宋
集藏,文评,扪虱新话,艺术文学,1,文学批评,宋
集藏,文评,文则,艺术文学,2,文学批评,宋
集藏,文评,文原,艺术文学,1,文学批评,明
集藏,文评,文史通义,艺术文学,8,文学批评,清
集藏,文评,文学小言,艺术文学,3,文学批评,清
集藏,文评,文心雕龙,艺术文学,4,文学批评,魏晋南北朝
集藏,文评,文心雕龙义证,艺术文学,231,文学批评,魏晋南北朝
集藏,文评,文心雕龙张立斋考异,艺术文学,37,文学批评,魏晋南北朝
集藏,文评,文心雕龙辑注,艺术文学,4,文学批评,魏晋南北朝
集藏,文评,文心雕龙集校,艺术文学,51,文学批评,魏晋南北朝
集藏,文评,文摘,艺术文学,1,文学批评,清
集藏,文评,文章精义,艺术文学,2,文学批评,宋
集藏,文评,文章缘起,艺术文学,5,文学批评,魏晋南北朝
集藏,文评,文说,艺术文学,3,文学批评,宋
集藏,文评,浩然斋雅谈,艺术文学,3,文学批评,宋
集藏,文评,渔隐丛话,艺术文学,34,文学批评,宋
集藏,文评,眉庐丛话,艺术文学,23,文学批评,民国
集藏,文评,秇圃撷余,艺术文学,1,文学批评,明
集藏,文评,窦存,艺术文学,14,文学批评,清
集藏,文评,翠娱阁评选十六名家小品,艺术文学,67,散文文集,明
集藏,文评,艺舟双楫,艺术文学,1,文学批评,清
集藏,文评,艺苑卮言,艺术文学,5,文学批评,明
集藏,文评,荆溪林下偶谈,艺术文学,6,文学批评,宋
集藏,文评,金石例,艺术文学,9,文学批评,元
集藏,文评,金石要例,艺术文学,2,文学批评,明
集藏,文评,韵语阳秋,艺术文学,7,文学批评,宋
集藏,演义,七十二朝人物演义,故事性,40,章回小说,明
集藏,演义,三国演义,故事性,40,章回小说,明
集藏,演义,上古秘史,故事性,71,章回小说,民国
集藏,演义,东周列国志,故事性,146,章回小说,清
集藏,演义,东汉演义,故事性,7,章回小说,清
集藏,演义,东汉秘史,故事性,50,章回小说,明
集藏,演义,东西晋演义,故事性,35,章回小说,明
集藏,演义,东西汉演义,故事性,17,章回小说,明
集藏,演义,两晋秘史,故事性,18,章回小说,明
集藏,演义,两汉开国中兴传志,故事性,9,章回小说,明
集藏,演义,云南野乘,故事性,1,章回小说,民国
集藏,演义,五代秘史,故事性,24,章回小说,明
集藏,演义,元朝秘史,故事性,6,历史纪事,明
集藏,演义,前后七国志,故事性,10,章回小说,清
集藏,演义,南北史演义,故事性,22,章回小说,民国
集藏,演义,反唐演义全传,故事性,10,章回小说,清
集藏,演义,台战演义,故事性,4,章回小说,清
集藏,演义,后三国石珠演义,故事性,12,章回小说,清
集藏,演义,吴三桂演义,故事性,11,章回小说,清
集藏,演义,周朝秘史,故事性,34,章回小说,明
集藏,演义,唐书志传,故事性,15,章回小说,明
集藏,演义,唐书志传通俗演义,故事性,24,章回小说,明
集藏,演义,唐朝开国演义,故事性,133,章回小说,清
集藏,演义,唐末藩镇演义,故事性,1,章回小说,民国
集藏,演义,唐祝文周四杰传,故事性,26,章回小说,民国
集藏,演义,大宋中兴通俗演义岳王传,故事性,22,章回小说,明
集藏,演义,封神演义,故事性,56,章回小说,明
集藏,演义,开辟演义,故事性,8,章回小说,明
集藏,演义,文明小史,故事性,11,章回小说,清
集藏,演义,春秋列国志传,故事性,62,章回小说,明
集藏,演义,昭君艳史演义,故事性,5,章回小说,清
集藏,演义,杨家府世代忠勇通俗演义,故事性,11,章回小说,明
集藏,演义,梁武帝演义,故事性,39,章回小说,清
集藏,演义,樵史演义,故事性,14,章回小说,清
集藏,演义,残唐五代史演义传,故事性,14,章回小说,明
集藏,演义,洪秀全演义,故事性,11,章回小说,清
集藏,演义,海国春秋,故事性,23,章回小说,清
集藏,演义,混唐后传,故事性,6,章回小说,清
集藏,演义,清代圣人陆稼书演义,故事性,6,章回小说,清
集藏,演义,清宫十三朝演义,故事性,53,章回小说,民国
集藏,演义,清朝三百年艳史演义,故事性,26,章回小说,民国
集藏,演义,清朝秘史,故事性,207,章回小说,民国
集藏,演义,狄青演义,故事性,17,章回小说,清
集藏,演义,皇黎一统志,故事性,2,章回小说,清
集藏,演义,盘古至唐虞传,故事性,3,章回小说,明
集藏,演义,续三国演义,故事性,34,章回小说,清
集藏,演义,续英烈传,故事性,4,章回小说,清
集藏,演义,英烈传,故事性,11,章回小说,明
集藏,演义,草木春秋演义,故事性,15,章回小说,清
集藏,演义,蔡东藩两晋演义,故事性,19,章回小说,民国
集藏,演义,蔡东藩五代史演义,故事性,18,章回小说,民国
集藏,演义,蔡东藩元史演义,故事性,16,章回小说,民国
集藏,演义,蔡东藩前汉演义,故事性,19,章回小说,民国
集藏,演义,蔡东藩南北史演义,故事性,31,章回小说,民国
集藏,演义,蔡东藩后汉演义,故事性,16,章回小说,民国
集藏,演义,蔡东藩唐史演义,故事性,16,章回小说,民国
集藏,演义,蔡东藩宋史演义,故事性,18,章回小说,民国
集藏,演义,蔡东藩明史演义,故事性,16,章回小说,民国
集藏,演义,蔡东藩民国演义,故事性,41,章回小说,民国
集藏,演义,蔡东藩清史演义,故事性,24,章回小说,民国
集藏,演义,西施艳史演义,故事性,5,章回小说,民国
集藏,演义,貂蝉艳史演义,故事性,5,章回小说,民国
集藏,演义,贵妃艳史演义,故事性,5,章回小说,民国
集藏,演义,辽海丹忠录,故事性,9,章回小说,明
集藏,演义,锋剑春秋,故事性,14,章回小说,清
集藏,演义,隋史遗文,故事性,26,章回小说,明
集藏,演义,隋唐演义,故事性,37,章回小说,清
集藏,演义,隋唐野史,故事性,22,章回小说,清
集藏,演义,青红帮演义,故事性,7,章回小说,民国
集藏,演义,鬼谷四友志,故事性,4,章回小说,清
集藏,笑话,十二笑,故事性,6,笔记小说,明
集藏,笑话,古今笑史,故事性,50,笔记小说,明
集藏,笑话,广笑府,故事性,6,笔记小说,明
集藏,笑话,笑典,故事性,39,笔记小说,历代汇编
集藏,笑话,笑得好,故事性,12,笔记小说,清
集藏,笑话,笑林,故事性,1,笔记小说,魏晋南北朝
集藏,笑话,笑林广记,故事性,26,笔记小说,清
集藏,笑话,笑赞,故事性,3,笔记小说,明
集藏,笑话,解愠编,故事性,5,笔记小说,明
集藏,笑话,雪涛谐史,故事性,3,笔记小说,明
集藏,话本,七剑十三侠,故事性,23,章回小说,清
集藏,话本,七国春秋平话,故事性,4,话本拟话本,元
集藏,话本,三侠五义,故事性,24,章回小说,清
集藏,话本,三侠剑,故事性,136,章回小说,清
集藏,话本,三国志平话,故事性,13,话本拟话本,元
集藏,话本,丽史,故事性,2,文言小说,明
集藏,话本,二刻拍案惊奇,故事性,22,话本拟话本,明
集藏,话本,二荷花史,故事性,9,话本拟话本,清
集藏,话本,于公案,故事性,19,章回小说,清
集藏,话本,五虎平南,故事性,8,章回小说,清
集藏,话本,五虎征西,故事性,33,章回小说,清
集藏,话本,五鼠闹东京,故事性,3,话本拟话本,清
集藏,话本,儿女英雄传,故事性,28,章回小说,清
集藏,话本,儿女英雄传续儿女英雄传,故事性,111,章回小说,清
集藏,话本,全相平话,故事性,24,话本拟话本,元
集藏,话本,全相平话三国志至治新刊,故事性,7,话本拟话本,元
集藏,话本,刘公案,故事性,10,章回小说,清
集藏,话本,刘墉传奇,故事性,23,章回小说,清
集藏,话本,初刻拍案惊奇,故事性,18,话本拟话本,明
集藏,话本,前汉书平话,故事性,7,话本拟话本,元
集藏,话本,包公案,故事性,35,话本拟话本,明
集藏,话本,包公案之百家公案,故事性,17,话本拟话本,明
集藏,话本,双灯记,故事性,2,话本拟话本,清
集藏,话本,呼家将,故事性,27,章回小说,清
集藏,话本,唐传奇选辑,故事性,3,文言小说,隋唐
集藏,话本,喻世明言,故事性,73,话本拟话本,明
集藏,话本,大八义,故事性,15,章回小说,清
集藏,话本,大唐秦王词话,故事性,38,话本拟话本,明
集藏,话本,小五义,故事性,32,章回小说,清
集藏,话本,小五虎演义,故事性,57,章回小说,清
集藏,话本,小八义,故事性,98,章回小说,清
集藏,话本,峥霄馆评定通俗演义型世言,故事性,32,话本拟话本,明
集藏,话本,廉明公案,故事性,3,话本拟话本,明
集藏,话本,廿一史弹词,故事性,32,话本拟话本,明
集藏,话本,彭公案,故事性,50,章回小说,清
集藏,话本,敦煌变文选,故事性,16,话本拟话本,隋唐
集藏,话本,新民公案,故事性,8,话本拟话本,明
集藏,话本,新编五代史平话,故事性,22,话本拟话本,宋
集藏,话本,施公案,故事性,60,章回小说,清
集藏,话本,明刻话本四种,故事性,3,话本拟话本,明
集藏,话本,李公案,故事性,8,章回小说,清
集藏,话本,杨家将传,故事性,11,章回小说,明
集藏,话本,桃花庵鼓词,故事性,41,话本拟话本,清
集藏,话本,武王伐纣平话 吕望兴周,故事性,27,话本拟话本,元
集藏,话本,毛公案,故事性,3,话本拟话本,明
集藏,话本,海公大小红袍全传,故事性,27,章回小说,清
集藏,话本,海公案,故事性,40,话本拟话本,明
集藏,话本,海刚峰先生居官公案传,故事性,9,话本拟话本,明
集藏,话本,清夜钟,故事性,7,话本拟话本,清
集藏,话本,清平山堂话本,故事性,28,话本拟话本,明
集藏,话本,清风闸,故事性,9,话本拟话本,清
集藏,话本,狄公案,故事性,6,章回小说,清
集藏,话本,玉蟾记,故事性,17,章回小说,清
集藏,话本,百花弹词,故事性,1,话本拟话本,清
集藏,话本,碾玉观音话本,故事性,2,话本拟话本,宋
集藏,话本,秦并六国平话,故事性,11,话本拟话本,元
集藏,话本,续侠义传,故事性,8,章回小说,清
集藏,话本,续小五义,故事性,7,章回小说,清
集藏,话本,续廉明公案传,故事性,5,话本拟话本,明
集藏,话本,草木传草木春秋药绘图,故事性,1,话本拟话本,清
集藏,话本,蓝公案,故事性,13,话本拟话本,清
集藏,话本,薛丁山征西,故事性,12,章回小说,清
集藏,话本,薛仁贵征东,故事性,11,章回小说,清
集藏,话本,薛仁贵征辽事略,故事性,4,话本拟话本,元
集藏,话本,薛刚反唐,故事性,10,章回小说,清
集藏,话本,警世通言,故事性,37,话本拟话本,明
集藏,话本,训世评话,故事性,4,话本拟话本,明
集藏,话本,说呼全传,故事性,9,章回小说,清
集藏,话本,说唐,故事性,10,章回小说,清
集藏,话本,说唐三传,故事性,16,章回小说,清
集藏,话本,说唐后传,故事性,15,章回小说,清
集藏,话本,说岳全传,故事性,29,章回小说,清
集藏,话本,郭公案,故事性,11,话本拟话本,明
集藏,话本,醒世恒言,故事性,32,话本拟话本,明
集藏,话本,韩擒虎话本,故事性,1,话本拟话本,隋唐
集藏,话本,龙图公案,故事性,8,话本拟话本,明
集藏,谜语,慧观室谜,艺术文学,2,楹联谜语,民国
集藏,谜语,文虎,艺术文学,1,楹联谜语,民国
集藏,谜语,棣萼室谈虎,艺术文学,1,楹联谜语,清
集藏,谜语,橐园春灯话,艺术文学,7,楹联谜语,清
集藏,谜语,灯猜丛话,艺术文学,1,楹联谜语,民国
集藏,谜语,灵箫阁谜话初集,艺术文学,7,楹联谜语,民国
集藏,谜语,犬窝谜话,艺术文学,3,楹联谜语,清
集藏,谜语,纸醉庐春灯百话,艺术文学,2,楹联谜语,民国
集藏,谜语,评注灯虎辩类,艺术文学,21,楹联谜语,民国
集藏,谜语,谈虎偶录,艺术文学,1,楹联谜语,清
集藏,谜语,邃汉斋谜话,艺术文学,1,楹联谜语,民国
